296;497;164.58432489152784
275;498;214.61011159775296
265;497;274.96908917185584
266;497;301.19760955226724
270;496;347.9252793345146
296;494;348.19247550744115
268;498;351.9119207983725
265;499;390.0025640941352
293;492;723.2271427428592
284;492;724.8737821165835
275;494;827.0099757560364
276;498;9223372036854775807
291;494;9223372036854775807
