295;497;170.7790970815808
285;496;265.7291854501496
287;497;274.1267954797561
290;497;276.270700581875
289;497;296.51306885194793
279;495;412.93764662476593
275;497;441.6531444470876
291;497;467.9203992133705
276;497;483.2618337919932
265;494;488.2719529114897
268;497;551.4249722310371
287;495;636.8846049324792
280;496;689.375079329098
286;497;9223372036854775807
