290;497;230.26072179162475
292;497;251.76973606849572
275;497;316.68438546919236
270;497;325.615570880755
269;499;333.0548002956871
285;496;354.7167884383258
289;497;356.89774445910973
291;497;421.8880183176574
268;497;455.0884529407442
284;496;481.90870504692066
284;501;713.5958239788123
288;497;9223372036854775807
