272;501;251.3115596227121
275;500;258.8619323114158
277;498;339.2189558382609
263;506;364.7039895586556
263;496;545.375100275031
299;490;959.4297785664149
319;486;9223372036854775807
322;486;9223372036854775807
305;486;9223372036854775807
243;486;9223372036854775807
264;481;9223372036854775807
318;485;9223372036854775807
286;485;9223372036854775807
313;485;9223372036854775807
234;482;9223372036854775807
